n,minC,maxC,meanC,expC,chbshvC,kurtC,minT,maxT,meanT,expT,minD,maxD,meanD,minCX,maxCX,meanCX
1990.0,2183.0,2326.0,2249.785,45.215000000000146,104.5276112877431,-0.2975741668366165,0.0026796,0.0088844,0.0030211934999999994,0.0026919065,6.218172428273549e-6,0.0010991591532086753,0.00035049960647609926,6367.0,7433.0,6914.515
2010.0,2194.0,2343.0,2268.899,43.89899999999989,103.43401072458985,-0.2514558167798584,0.0026963,0.0068034,0.0030403956000000006,0.0026996043999999997,1.7993655484554973e-5,0.0010946837109088023,0.00034585610646218544,6525.0,7437.0,6969.313
2030.0,2211.0,2364.0,2288.462,47.46199999999999,107.95251208223395,0.004621163399820993,0.0026978,0.0105826,0.0030860748999999997,0.0026918251,1.1806280629586048e-5,0.0010692553525734655,0.00034773814740788803,6491.0,7435.0,7028.686
2050.0,2233.0,2378.0,2307.711,44.710999999999785,104.08488479718484,-0.04260074269461134,0.0027123,0.006969,0.0030686734,0.0027230266,5.312445381288597e-6,0.0010251149120889737,0.000342908597494301,6532.0,7671.0,7083.503
2070.0,2245.0,2422.0,2334.98,44.01999999999998,102.22916806275401,0.20821979042888072,0.002826,0.0095959,0.0032017431,0.0027460568999999996,1.1500718266159208e-5,0.0011005604653502425,0.0003376328203860877,6593.0,7698.0,7195.532
2090.0,2280.0,2438.0,2360.634,47.634000000000015,108.28003253345214,0.025944276096407037,0.0028653,0.0071274,0.0032733802999999994,0.002870719700000001,5.899744899200352e-6,0.0009341710750897721,0.00033911659057982933,6749.0,7792.0,7289.107
2110.0,2308.0,2468.0,2386.111,46.889000000000124,106.56890029699333,0.07171676001511562,0.0028765,0.010438,0.0033302305000000006,0.0029544694999999992,5.326554291835005e-6,0.001002709260515466,0.0003221778428682992,6798.0,7963.0,7394.46
2130.0,2340.0,2489.0,2412.22,49.2199999999998,109.72653239719149,-0.014009432144965306,0.0029481,0.0081717,0.0033833018000000007,0.003023198199999999,2.1144778830204084e-5,0.0012013835227614514,0.0003226495800596922,6932.0,7930.0,7491.847
2150.0,2354.0,2516.0,2437.961,44.960999999999785,102.34756765358227,0.3864817505250637,0.0029959,0.0086871,0.0034523958,0.0030791042,1.0231408494712729e-5,0.0009546934245232445,0.00033557179035293046,6999.0,8163.0,7601.887
2170.0,2377.0,2535.0,2463.099,46.09900000000016,106.40538560658518,-0.13337524386113442,0.0030296,0.0078639,0.0034913824999999996,0.0031752175000000003,1.3097945138977856e-5,0.0009811527059280457,0.0003242395196461314,7234.0,8166.0,7701.701
2190.0,2425.0,2566.0,2490.394,46.60600000000022,106.79972594282,-0.13412196380953967,0.0030731,0.0100541,0.003550423799999999,0.0032029762000000007,3.260023634051017e-6,0.0010132620076569762,0.00030973665197969963,7328.0,8283.0,7802.878
2210.0,2409.0,2599.0,2514.709,50.29100000000017,110.66152155267135,0.38154564419622483,0.003116,0.0079226,0.0036039565,0.0032600435000000004,4.087152289205491e-6,0.0007989291551090536,0.0003064588703748728,7450.0,8377.0,7902.859
2230.0,2460.0,2613.0,2541.041,49.04100000000017,114.48971252594829,-0.24877982080462457,0.0031618,0.0083228,0.003661641,0.003283459,9.141420210416438e-6,0.0008924915933563038,0.0003037995026196544,7490.0,8571.0,8003.974
2250.0,2494.0,2643.0,2566.318,46.31800000000021,108.54086160814568,-0.051866231413215225,0.0032405,0.0089604,0.0037106104999999998,0.0032913895000000006,8.039015849032036e-6,0.0009443315101686809,0.00030995315584207104,7609.0,8495.0,8103.539
2270.0,2521.0,2671.0,2592.122,47.121999999999844,111.503252397835,-0.030188463799769583,0.0032256,0.0081151,0.0037503374,0.0033063626,5.4303995094114305e-6,0.0009513200471418806,0.00030593775453458195,7783.0,8728.0,8211.785
